product_hs92_code,product_name_short,product_name,export_rca,density,pci,cog,export_value,efficiency
2515,Marble,"Marble, travertine and other calcareous monumental or building stone of an apparent specific gravity of 2.5 or more, and alabaster, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular",0.086352,0.23199999999999998,-1.401,-0.076,1908631,-1.8218465539661899
1504,Fish oils,"Fats and oils and their fractions, of fish or marine mammals, whether or not refined, but not chemically modified",0.093239,0.22799999999999998,-1.421,0.002,4093428,-1.8382923673997413
4102,Raw skins of sheep or lambs,"Raw skins of sheep or lambs (fresh, or salted, dried, limed, pickled or otherwise preserved, but not tanned, parchment-dressed or further prepared), whether or not with wool on or split, other than those excluded by note 1(c) to this chapter",0.0,0.19799999999999995,-1.48,-0.018,0,-1.843088418430884
2511,Natural barium sulfate,"Natural barium sulfate (barytes); natural barium carbonate (witherite), whether or not calcined, other than barium oxide of heading 2816",0.027519,0.22699999999999998,-1.473,-0.02,265998,-1.9031007751937985
0104,Sheep,Live sheep and goats,0.0,0.20699999999999996,-1.514,-0.089,0,-1.906801007556675
1508,Peanut oil,"Peanut (ground-nut) oil and its fractions, whether or not refined, but not chemically modified",0.027299,0.20099999999999996,-1.526,0.041,230989,-1.9075
0807,Melons and papayas,"Melons (including watermelons) and papayas (papaws), fresh",0.011224,0.22699999999999998,-1.477,-0.129,584742,-1.9082687338501292
0510,Animal products used in pharmaceuticals,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other animal products used in the preparation of pharmaceutical products, fresh, chilled, frozen or otherwise provisionally preserved:",0.020165,0.21399999999999997,-1.535,-0.133,130403,-1.9504447268106733
1008,Other cereals,"Buckwheat, millet and canary seed; other cereals (including wild rice)",0.001947,0.22299999999999998,-1.522,-0.146,27015,-1.9562982005141387
2304,Solid soybean residues,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soybean oil",0.000102,0.18899999999999995,-1.647,-0.025,40707,-2.028325123152709
4101,Raw hides of bovines or equines,"Raw hides and skins of bovine (including buffalo) or equine animals (fresh, or salted, dried, limed, pickled or otherwise preserved, but not tanned, parchment-dressed or further prepared), whether or not dehaired or split",0.0,0.22099999999999997,-1.589,0.036,0,-2.037179487179487
2601,Iron ores and concentrates,"Iron ores and concentrates, including roasted iron pyrites",0.015208,0.22499999999999998,-1.583,-0.137,28614019,-2.0399484536082473
1102,Cereal flours,Cereal flours other than of wheat or meslin,0.096866,0.238,-1.575,-0.167,1669420,-2.0642201834862384
5101,Wool,"Wool, not carded or combed",0.0,0.18799999999999994,-1.698,-0.091,0,-2.0885608856088558
0803,Bananas and plantains,"Bananas and plantains, fresh or dried",0.057873,0.278,-1.513,-0.214,9324393,-2.0926694329183957
7402,Unrefined copper,Unrefined copper; copper anodes for electrolytic refining,0.021018,0.21599999999999997,-1.648,-0.004,2949866,-2.0993630573248407
2516,Granite,"Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",0.049704,0.22999999999999998,-1.629,-0.16,923937,-2.11284046692607
0603,Cut flowers,"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared",0.030283,0.20799999999999996,-1.696,-0.078,3410585,-2.1387137452711222
2611,Tungsten ore,Tungsten ores and concentrates:,0.0,0.21399999999999997,-1.744,-0.071,0,-2.216010165184244
1006,Rice,Rice,0.0081,0.258,-1.666,-0.156,3152782,-2.2422611036339166
2614,Titanium ore,Titanium ores and concentrates,0.065577,0.25,-1.721,-0.183,1935707,-2.2916111850865515
5307,Yarn of textile bast fibers,Yarn of jute or of other textile bast fibers of heading 5303,0.001383,0.22299999999999998,-1.783,-0.0,6090,-2.2917737789203083
2825,"Metal base oxides, n.e.c.","Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hydroxides and peroxides",0.034388,0.18400000000000005,-1.876,0.06,5710700,-2.296205630354957
0814,Peel of citrus fruit or melons,"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulfur water or in other preservative solutions",0.019223,0.21699999999999997,-1.824,-0.001,21853,-2.326530612244898
0708,Legumes,"Leguminous vegetables, shelled or unshelled, fresh or chilled",0.188918,0.23199999999999998,-1.814,-0.246,3660619,-2.3589076723016906
1007,Grain sorghum,Grain sorghum,0.0,0.18899999999999995,-1.951,-0.113,0,-2.402709359605911
1201,Soya beans,Soya beans,0.00133,0.18700000000000006,-2.003,-0.187,1499211,-2.460687960687961
0713,"Legumes, dried","Dried leguminous vegetables, shelled, whether or not skinned or split",0.187944,0.238,-1.922,-0.328,36730848,-2.5190039318479682
