product_hs92_code,product_name_short,product_name,export_rca,density,pci,cog,export_value,efficiency
6208,Women's undergarments,"Women's or girls' singlets and other undershirts, slips, petticoats, briefs,panties, nightdresses, pajamas, negligees, bathrobes, dressing gowns and similar articles",3.002078,0.273,-0.957,0.0,100648797,-1.3145604395604396
1519,Stearic acid,Stearic acid,30.336504,0.264,-0.976,0.0,4468427246,-1.3242876526458616
0906,Cinnamon,Cinnamon and cinnamon-tree flowers,10.116167,0.29900000000000004,-0.961,0.0,101008879,-1.368945868945869
6402,Other footwear of rubber or plastics,Other footwear with outer soles and uppers of rubber or plastics,1.659966,0.28300000000000003,-0.985,0.0,896604871,-1.371866295264624
7207,Semifinished products of iron or nonalloy steel,Semifinished products of iron or nonalloy steel,4.347435,0.274,-1.008,0.0,1524136199,-1.3865199449793673
3401,Soap,"Soap; organic surface-active products and preparations for use as soap, in the form of bars, cakes, molded pieces or shapes, whether or not containing soap; organic surface-active products and preparations for washing the skin, in the form of liquid",8.351328,0.253,-1.039,-0.0,833456521,-1.38903743315508
6211,Activewear,"Track suits, ski-suits and swimwear; other garments",1.219093,0.266,-1.039,0.0,219056133,-1.4136054421768707
6116,"Gloves, knit","Gloves, mittens and mitts, knitted or crocheted",1.279777,0.29900000000000004,-1.006,0.0,85195986,-1.4330484330484332
1401,Vegetable materials used for plaiting,"Vegetable materials of a kind used primarily for plaiting (for example, bamboos, rattans, reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw, and lime bark)",3.607044,0.258,-1.116,0.0,8562573,-1.5020188425302827
8904,Tugs and pusher craft,Tugs and pusher craft,3.21561,0.30000000000000004,-1.055,0.0,136886341,-1.5049928673323822
2814,Ammonia,"Ammonia, anhydrous or in aqueous solution",8.730855,0.272,-1.1,0.0,730795827,-1.5089163237311387
7202,Ferroalloys,Ferroalloys,26.787048,0.279,-1.099,-0.0,14346149272,-1.5221606648199446
6209,Babies' garments,Babies' garments and clothing accessories,2.045666,0.274,-1.118,0.0,49262850,-1.5378266850068778
2008,"Fruits and nuts, otherwise prepared","Fruit, nuts and other edible parts of plants, otherwise prepared or preserved, whether or not containing added sugar or other sweetening matter or spirit, not elsewhere specified or included",2.178937,0.251,-1.155,-0.0,526242681,-1.54
6206,Women's shirts,"Women's or girls' blouses, shirts and shirt-blouses",3.259381,0.255,-1.15,0.0,429837573,-1.5415549597855227
